partie_id,action_id,couleur_balle,temps_reaction,vitesse_moyenne_main_droite,vitesse_max_main_droite,hesitation_axe_x,nb_frames_capturees,reussite
6a1861313e7c75d772d55e5f,17,vert,3.3799972534179688,0.0,0.0,0.0,28,1
6a1861313e7c75d772d55e5f,18,bleu,2.259998321533203,0.0,0.0,0.0,20,1
6a1861313e7c75d772d55e5f,19,rouge,2.420001983642578,0.0,0.0,0.0,22,1
6a1861313e7c75d772d55e5f,20,bleu,2.4199981689453125,0.06726426746612456,1.4125496167886158,0.03816815324360488,22,1
6a19c44bd07604e44ed7fa72,1,rouge,10.519996643066406,0.17213261694539184,3.324680474673164,0.32640912078190404,88,0
6a19c44bd07604e44ed7fa72,2,bleu,2.659998893737793,0.0,0.0,0.0,25,1
6a19c44bd07604e44ed7fa72,3,vert,5.399998664855957,0.0,0.0,0.0,48,1
6a19c44bd07604e44ed7fa72,4,bleu,7.439996719360352,0.0,0.0,0.0,69,1
6a19c44bd07604e44ed7fa72,5,rouge,6.639997482299805,0.0,0.0,0.0,62,1
6a19c44bd07604e44ed7fa72,6,vert,6.519996643066406,0.0,0.0,0.0,59,1
6a19c44bd07604e44ed7fa72,7,bleu,6.279998779296875,0.0,0.0,0.0,57,1
6a19c44bd07604e44ed7fa72,8,rouge,5.579998016357422,0.0,0.0,0.0,50,1
6a19c44bd07604e44ed7fa72,9,rouge,6.499996185302734,0.0,0.0,0.0,58,1
6a19c44bd07604e44ed7fa72,10,Sol_vert,3.299999237060547,0.0,0.0,0.0,30,0
6a19c4ccd07604e44ed7fa73,1,bleu,11.159996032714844,0.14586487588817074,1.2812742201004284,0.2645800078531486,95,1
6a19c4ccd07604e44ed7fa73,2,rouge,6.999998092651367,0.0,0.0,0.0,63,1
6a19c4ccd07604e44ed7fa73,3,bleu,6.979997634887695,0.0,0.0,0.0,64,1
6a19c4ccd07604e44ed7fa73,4,bleu,5.959997177124023,0.0,0.0,0.0,54,1
6a19c4ccd07604e44ed7fa73,5,vert,6.659997940063477,0.0,0.0,0.0,62,1
6a19c4ccd07604e44ed7fa73,6,rouge,7.399997711181641,0.0,0.0,0.0,68,1
6a19c4ccd07604e44ed7fa73,7,vert,7.959995269775391,0.0,0.0,0.0,72,1
6a19c4ccd07604e44ed7fa73,8,Sol_rouge,7.399997711181641,0.0,0.0,0.0,68,0
6a19c55fd07604e44ed7fa74,1,vert,13.639995574951172,0.16833639983711293,3.5064725884708543,0.33877448877029515,114,1
6a19c55fd07604e44ed7fa74,2,vert,5.359996795654297,0.0,0.0,0.0,49,1
6a19c55fd07604e44ed7fa74,3,bleu,5.119998931884766,0.0,0.0,0.0,47,1
6a19c55fd07604e44ed7fa74,4,rouge,4.959999084472656,0.0,0.0,0.0,46,1
6a19c55fd07604e44ed7fa74,5,rouge,6.839996337890625,0.0,0.0,0.0,60,1
6a19c55fd07604e44ed7fa74,6,rouge,6.819999694824219,0.0,0.0,0.0,62,1
6a19c55fd07604e44ed7fa74,7,bleu,7.4799957275390625,0.0,0.0,0.0,67,1
6a19c55fd07604e44ed7fa74,8,rouge,5.219997406005859,0.0,0.0,0.0,48,1
6a19c55fd07604e44ed7fa74,9,Sol_bleu,3.6199989318847656,0.0,0.0,0.0,33,0
6a19c5e5d07604e44ed7fa75,1,rouge,18.939992904663086,0.10625445860679594,3.4854812373535276,0.14499969723163827,165,1
6a19c5e5d07604e44ed7fa75,2,vert,10.699996948242188,0.05118740177815338,1.0229979556325057,0.0010592553090758904,99,0
6a19c5e5d07604e44ed7fa75,3,rouge,7.939996719360352,0.0,0.0,0.0,73,1
6a19c5e5d07604e44ed7fa75,4,rouge,5.519996643066406,0.0,0.0,0.0,51,1
6a19c5e5d07604e44ed7fa75,5,vert,5.200000762939453,0.0,0.0,0.0,47,1
6a19c5e5d07604e44ed7fa75,6,bleu,5.1999969482421875,0.0,0.0,0.0,47,1
6a19c5e5d07604e44ed7fa75,7,bleu,5.039997100830078,0.0,0.0,0.0,45,1
6a19c66ad07604e44ed7fa76,1,bleu,14.739995002746582,0.09979466623503527,3.2887635745850323,0.3748754605412668,124,0
